loan_id,grade,home_ownership,purpose,verification_status,term,emp_length_int,mths_since_issue_d,int_rate,mths_since_earliest_cr_line,acc_now_delinq,inq_last_6mths,annual_inc,dti,good_bad
11090,B,MORTGAGE,debt_consolidation,Verified,36 months,1,54,12.12,193,0.0,0,41000.0,10.95,1
14079,C,MORTGAGE,debt_consolidation,Verified,60 months,1,52,15.88,239,0.0,0,47400.0,16.68,0
14827,B,OWN,debt_consolidation,Not Verified,36 months,10,39,9.17,132,0.0,0,26000.0,22.95,1
11390,B,RENT,debt_consolidation,Verified,36 months,9,47,12.85,213,0.0,0,48000.0,11.93,1
27416,C,RENT,debt_consolidation,Verified,36 months,10,56,15.8,211,0.0,4,60000.0,32.54,1
17549,A,MORTGAGE,debt_consolidation,Verified,36 months,7,54,6.62,210,0.0,0,265000.0,9.58,1
641,B,RENT,credit_card,Not Verified,36 months,10,92,11.36,219,0.0,1,25000.0,5.52,1
28218,E,MORTGAGE,debt_consolidation,Source Verified,60 months,8,45,19.99,220,,0,68000.0,30.92,1
23128,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,51,11.99,202,0.0,2,110000.0,11.95,1
29939,C,MORTGAGE,credit_card,Not Verified,36 months,9,100,13.92,230,0.0,0,72000.0,17.65,0
9007,E,RENT,other,Not Verified,36 months,0,39,18.99,195,0.0,1,45000.0,17.81,1
24699,C,MORTGAGE,credit_card,Verified,36 months,10,54,15.31,345,0.0,2,168000.0,11.06,1
11876,A,MORTGAGE,medical,Source Verified,36 months,10,64,6.03,234,0.0,1,66168.0,10.9,1
14432,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,46,10.99,338,0.0,2,62000.0,12.18,1
1181,B,MORTGAGE,credit_card,Not Verified,36 months,1,68,13.67,280,0.0,2,85000.0,21.42,1
17627,C,MORTGAGE,credit_card,Verified,36 months,0,71,14.65,353,0.0,2,24878.76,8.2,1
5349,A,OWN,debt_consolidation,Not Verified,60 months,0,41,8.39,326,0.0,0,60000.0,13.76,1
25422,C,MORTGAGE,debt_consolidation,Source Verified,36 months,10,38,14.49,231,0.0,0,95000.0,18.13,1
1902,B,MORTGAGE,major_purchase,Not Verified,60 months,5,90,10.75,317,0.0,3,75000.0,7.97,1
29799,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,36,10.49,211,,1,95000.0,9.02,1
22627,B,RENT,debt_consolidation,Verified,36 months,4,58,13.11,121,0.0,0,71000.0,8.16,1
10177,E,RENT,moving,Not Verified,36 months,5,52,20.8,208,0.0,2,29000.0,5.89,0
3800,E,MORTGAGE,debt_consolidation,Source Verified,60 months,0,40,20.99,352,0.0,0,90000.0,22.17,0
29729,B,MORTGAGE,debt_consolidation,Source Verified,36 months,9,47,13.53,265,0.0,1,90000.0,23.67,1
26230,C,RENT,credit_card,Source Verified,60 months,0,38,14.99,188,0.0,0,32000.0,35.15,1
20920,B,MORTGAGE,credit_card,Source Verified,36 months,9,44,12.49,358,0.0,0,85000.0,23.79,1
10912,C,RENT,credit_card,Source Verified,36 months,0,40,12.99,195,0.0,1,32400.0,3.0,1
26531,B,MORTGAGE,credit_card,Verified,36 months,3,58,11.14,178,0.0,2,60000.0,15.6,1
28248,B,RENT,debt_consolidation,Verified,36 months,7,40,11.67,237,0.0,0,50000.0,28.47,1
11762,G,RENT,debt_consolidation,Verified,60 months,10,53,24.7,307,0.0,2,48884.0,32.94,0
7408,D,MORTGAGE,home_improvement,Not Verified,60 months,10,45,18.25,234,0.0,0,85000.0,15.69,1
157,A,MORTGAGE,debt_consolidation,Verified,36 months,0,55,6.03,423,0.0,0,125000.0,8.41,1
21660,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,40,10.99,379,0.0,0,91000.0,27.89,1
20408,F,MORTGAGE,debt_consolidation,Source Verified,60 months,2,50,23.7,171,0.0,1,56000.0,26.59,1
18694,A,OWN,major_purchase,Not Verified,36 months,3,41,7.12,163,0.0,0,120000.0,21.04,1
18105,B,OWN,debt_consolidation,Source Verified,36 months,10,48,12.99,425,,0,97000.0,8.84,1
28105,B,RENT,major_purchase,Not Verified,36 months,10,40,12.49,206,0.0,0,56000.0,25.78,1
17812,B,RENT,credit_card,Not Verified,36 months,5,97,12.53,406,0.0,2,140000.0,8.36,1
3490,C,MORTGAGE,credit_card,Not Verified,36 months,2,94,13.48,244,0.0,1,61000.0,10.9,1
24594,F,MORTGAGE,debt_consolidation,Verified,60 months,2,45,24.99,315,0.0,0,85396.0,22.02,1
18566,A,OWN,debt_consolidation,Source Verified,60 months,2,57,8.9,230,0.0,0,90000.0,17.37,1
16348,D,RENT,debt_consolidation,Not Verified,36 months,9,71,16.29,228,,1,91000.0,3.84,0
5355,C,RENT,debt_consolidation,Source Verified,36 months,2,50,16.2,288,0.0,1,61000.0,16.89,1
12910,B,MORTGAGE,credit_card,Source Verified,36 months,10,59,11.14,374,0.0,2,80000.0,8.64,1
25539,B,RENT,debt_consolidation,Verified,36 months,5,71,12.42,187,0.0,0,75000.0,23.25,0
17368,B,MORTGAGE,debt_consolidation,Verified,36 months,1,47,9.67,346,0.0,1,50000.0,21.77,1
7522,B,MORTGAGE,credit_card,Source Verified,36 months,3,49,9.67,229,0.0,0,150000.0,15.25,1
19031,B,RENT,debt_consolidation,Verified,36 months,8,58,12.12,222,0.0,1,55000.0,31.55,0
9997,D,RENT,debt_consolidation,Source Verified,60 months,6,41,15.61,303,0.0,0,103000.0,14.26,1
2261,A,RENT,debt_consolidation,Not Verified,36 months,4,75,7.49,156,0.0,0,42000.0,20.8,1
16751,B,RENT,debt_consolidation,Source Verified,36 months,7,46,12.99,170,0.0,0,63000.0,16.48,1
27955,C,RENT,debt_consolidation,Source Verified,36 months,3,38,13.35,194,0.0,0,92000.0,2.6,1
7324,A,RENT,credit_card,Not Verified,36 months,5,60,7.62,194,0.0,1,140000.0,3.06,1
18635,E,RENT,debt_consolidation,Verified,60 months,2,67,20.99,170,0.0,0,45000.0,22.64,1
15866,A,RENT,small_business,Source Verified,36 months,0,77,5.99,275,0.0,0,30000.0,23.12,1
12880,E,RENT,debt_consolidation,Verified,36 months,0,42,18.99,126,0.0,0,25000.0,20.84,0
12191,C,RENT,debt_consolidation,Not Verified,36 months,10,38,12.99,250,0.0,0,56000.0,10.19,1
8450,D,OWN,debt_consolidation,Verified,36 months,4,41,16.29,92,0.0,0,122000.0,1.95,1
26908,C,RENT,debt_consolidation,Not Verified,36 months,4,41,14.49,113,0.0,0,42000.0,20.71,1
24905,C,RENT,debt_consolidation,Not Verified,36 months,10,63,14.33,193,0.0,2,34000.0,18.56,0
11385,C,MORTGAGE,debt_consolidation,Source Verified,36 months,10,45,13.65,247,0.0,0,198425.64,11.29,1
8912,E,RENT,debt_consolidation,Source Verified,60 months,5,39,18.99,161,0.0,0,55000.0,10.47,1
27297,C,MORTGAGE,debt_consolidation,Verified,60 months,10,51,15.22,228,0.0,0,45000.0,10.93,0
8974,D,MORTGAGE,debt_consolidation,Verified,60 months,10,68,18.55,318,0.0,2,105000.0,18.71,1
7557,C,RENT,moving,Verified,36 months,0,53,16.78,242,0.0,0,105000.0,4.41,1
12995,C,MORTGAGE,debt_consolidation,Verified,60 months,8,52,16.78,316,0.0,1,46750.0,28.52,1
28638,D,MORTGAGE,home_improvement,Source Verified,36 months,4,38,16.99,251,0.0,2,28320.0,11.02,1
2187,D,RENT,other,Not Verified,36 months,0,47,18.25,121,0.0,2,30000.0,17.32,0
29631,C,RENT,debt_consolidation,Not Verified,36 months,1,98,12.87,266,0.0,1,47000.0,3.75,1
1773,C,MORTGAGE,home_improvement,Verified,60 months,5,54,15.8,231,0.0,0,71000.0,12.96,0
24680,C,RENT,debt_consolidation,Not Verified,36 months,10,47,13.98,241,0.0,1,70000.0,16.34,1
26111,A,MORTGAGE,home_improvement,Verified,36 months,5,49,8.9,121,0.0,0,80000.0,18.0,1
27138,C,RENT,debt_consolidation,Verified,36 months,3,38,14.49,289,0.0,2,210000.0,27.72,1
17453,C,RENT,credit_card,Not Verified,36 months,3,48,15.61,118,0.0,2,35000.0,11.15,1
18527,B,RENT,debt_consolidation,Not Verified,36 months,10,41,9.17,237,0.0,0,64800.0,8.19,1
26838,C,MORTGAGE,debt_consolidation,Not Verified,36 months,10,58,15.8,305,0.0,2,54500.0,17.2,1
26257,E,MORTGAGE,debt_consolidation,Verified,36 months,0,45,20.49,190,0.0,1,44648.0,24.49,1
19795,B,MORTGAGE,debt_consolidation,Not Verified,60 months,10,38,10.99,234,0.0,0,78000.0,13.49,1
187,E,RENT,major_purchase,Source Verified,60 months,2,44,22.45,145,0.0,0,48000.0,16.56,0
27309,D,RENT,credit_card,Not Verified,60 months,10,41,15.61,265,0.0,1,57500.0,29.62,1
16235,E,MORTGAGE,credit_card,Verified,60 months,5,60,22.47,229,0.0,1,105000.0,9.94,1
15437,B,OWN,debt_consolidation,Not Verified,36 months,5,37,8.67,201,0.0,0,68000.0,3.57,1
20546,C,RENT,credit_card,Verified,60 months,8,53,14.33,239,0.0,0,79800.0,6.78,1
20169,D,RENT,debt_consolidation,Not Verified,36 months,2,39,17.57,125,0.0,0,36000.0,7.6,1
27501,E,RENT,major_purchase,Verified,60 months,2,39,22.15,167,,0,80000.0,16.16,1
27276,D,MORTGAGE,vacation,Not Verified,36 months,10,45,17.57,236,,1,42000.0,2.94,1
12872,B,RENT,debt_consolidation,Not Verified,36 months,9,40,12.49,185,0.0,1,80050.0,15.47,1
21354,C,MORTGAGE,small_business,Not Verified,36 months,10,42,12.99,352,0.0,0,35000.0,10.73,0
5676,B,MORTGAGE,debt_consolidation,Not Verified,36 months,4,59,12.12,211,0.0,3,150000.0,8.92,1
22389,B,MORTGAGE,debt_consolidation,Source Verified,60 months,10,38,11.67,361,0.0,0,75000.0,21.17,1
3182,F,RENT,debt_consolidation,Source Verified,60 months,10,38,25.57,163,0.0,1,33000.0,26.95,1
9272,B,RENT,credit_card,Not Verified,36 months,2,41,11.67,285,0.0,0,110531.0,17.39,0
15300,B,RENT,credit_card,Verified,36 months,6,56,13.11,286,0.0,1,62000.0,12.75,1
2862,B,RENT,home_improvement,Source Verified,36 months,1,81,10.0,255,,0,57000.0,15.58,1
15927,C,MORTGAGE,debt_consolidation,Verified,60 months,7,50,15.61,139,0.0,0,45000.0,24.85,1
21778,E,RENT,debt_consolidation,Verified,60 months,5,57,21.49,248,0.0,1,110000.0,24.75,0
5274,C,MORTGAGE,home_improvement,Verified,60 months,10,48,16.24,255,0.0,1,137000.0,7.63,1
25134,C,MORTGAGE,other,Not Verified,36 months,7,55,14.33,235,0.0,0,31000.0,5.73,1
29075,D,RENT,major_purchase,Source Verified,60 months,1,41,16.99,148,0.0,0,54000.0,29.66,1
1997,A,MORTGAGE,debt_consolidation,Verified,36 months,10,50,8.6,501,0.0,0,46544.0,23.49,0
7014,E,MORTGAGE,debt_consolidation,Verified,60 months,10,38,22.15,259,0.0,3,51000.0,25.18,1
22943,C,OWN,credit_card,Not Verified,60 months,10,44,14.64,162,0.0,0,47000.0,17.31,1
16977,A,MORTGAGE,debt_consolidation,Not Verified,36 months,2,59,6.03,208,,0,110000.0,9.55,1
22628,B,MORTGAGE,debt_consolidation,Not Verified,36 months,2,61,11.14,318,0.0,2,85000.0,3.63,1
18918,C,MORTGAGE,debt_consolidation,Source Verified,36 months,6,42,12.99,178,0.0,1,47000.0,3.75,1
13051,D,MORTGAGE,debt_consolidation,Verified,60 months,10,38,15.61,287,0.0,2,84000.0,15.29,1
13017,D,MORTGAGE,house,Not Verified,36 months,2,67,17.99,135,0.0,1,21000.0,2.16,1
18880,B,MORTGAGE,debt_consolidation,Verified,36 months,1,63,13.11,385,0.0,0,123000.0,26.5,1
16458,A,MORTGAGE,debt_consolidation,Not Verified,36 months,0,59,7.62,200,0.0,2,150000.0,6.7,1
898,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,79,5.99,263,0.0,1,45336.0,5.24,1
16441,B,MORTGAGE,small_business,Source Verified,36 months,0,70,11.71,223,0.0,0,52500.0,24.43,1
566,D,RENT,debt_consolidation,Verified,60 months,5,45,19.47,288,0.0,1,48000.0,22.23,1
7951,B,OWN,credit_card,Verified,36 months,10,54,11.14,378,0.0,0,73000.0,8.3,1
23058,D,RENT,debt_consolidation,Source Verified,60 months,6,47,16.99,150,0.0,1,70000.0,23.95,1
6369,C,MORTGAGE,debt_consolidation,Source Verified,60 months,10,36,12.39,199,0.0,0,83000.0,15.34,1
20733,D,RENT,debt_consolidation,Source Verified,60 months,8,46,17.57,223,0.0,0,48000.0,27.13,1
1321,D,RENT,major_purchase,Source Verified,36 months,5,105,15.37,173,0.0,1,35000.0,11.67,0
19250,D,RENT,debt_consolidation,Source Verified,36 months,5,39,17.57,159,0.0,2,77000.0,18.59,1
14889,C,MORTGAGE,major_purchase,Not Verified,36 months,8,40,14.99,203,,0,60000.0,16.18,1
1144,C,RENT,credit_card,Not Verified,36 months,3,60,14.33,172,0.0,1,34000.0,19.62,0
22528,B,RENT,debt_consolidation,Source Verified,36 months,6,42,10.99,117,0.0,1,50000.0,8.74,1
20003,D,MORTGAGE,credit_card,Verified,36 months,10,53,19.05,222,,2,100000.0,18.01,1
27187,B,MORTGAGE,major_purchase,Source Verified,36 months,1,54,12.12,215,0.0,1,90000.0,27.93,1
4492,B,RENT,debt_consolidation,Not Verified,36 months,2,37,11.99,211,0.0,1,95000.0,5.19,1
12345,B,MORTGAGE,debt_consolidation,Source Verified,36 months,3,50,9.99,223,0.0,1,60000.0,4.68,1
29928,F,MORTGAGE,other,Not Verified,36 months,10,43,23.43,270,0.0,3,58300.0,21.39,0
15888,E,MORTGAGE,car,Source Verified,60 months,10,43,20.2,232,0.0,1,65000.0,17.5,1
13046,C,OWN,home_improvement,Source Verified,36 months,8,37,14.99,266,0.0,0,22000.0,24.11,1
1187,B,RENT,debt_consolidation,Not Verified,36 months,6,50,10.99,137,0.0,1,46000.0,16.49,1
18117,B,MORTGAGE,credit_card,Verified,36 months,10,64,14.09,241,0.0,0,70000.0,28.73,1
18938,C,MORTGAGE,debt_consolidation,Verified,36 months,10,44,13.65,159,0.0,0,150000.0,12.21,1
5753,D,MORTGAGE,home_improvement,Source Verified,60 months,10,41,16.29,256,0.0,2,112000.0,31.32,1
17341,E,RENT,debt_consolidation,Verified,60 months,1,37,20.99,348,0.0,2,125000.0,13.32,0
12054,D,MORTGAGE,debt_consolidation,Not Verified,60 months,10,42,17.57,161,0.0,1,98000.0,20.55,1
580,A,MORTGAGE,debt_consolidation,Not Verified,36 months,2,41,6.49,144,0.0,0,72000.0,20.5,1
2050,C,MORTGAGE,home_improvement,Verified,36 months,10,53,15.88,267,0.0,2,64510.0,14.75,1
25439,A,RENT,debt_consolidation,Source Verified,36 months,10,38,8.39,195,0.0,1,70000.0,13.48,1
8753,A,OWN,car,Not Verified,36 months,4,70,6.62,296,0.0,2,36000.0,7.17,0
3153,B,MORTGAGE,credit_card,Source Verified,36 months,6,43,12.49,191,0.0,0,60000.0,26.4,1
22099,C,RENT,credit_card,Source Verified,60 months,0,37,12.39,190,0.0,1,65000.0,16.8,1
26434,D,MORTGAGE,debt_consolidation,Source Verified,36 months,7,39,17.57,147,0.0,1,60000.0,34.26,1
14631,B,RENT,credit_card,Verified,36 months,2,64,12.12,135,0.0,1,51630.0,30.4,1
20602,A,RENT,credit_card,Not Verified,36 months,4,62,7.9,331,0.0,0,40000.0,9.04,1
25309,A,OWN,debt_consolidation,Verified,36 months,0,39,8.39,412,0.0,0,21876.0,15.52,1
8453,C,RENT,credit_card,Source Verified,36 months,2,38,14.49,272,0.0,0,84150.0,12.19,1
26523,B,RENT,debt_consolidation,Verified,36 months,3,55,13.11,237,0.0,0,49000.0,29.05,1
2105,B,OWN,debt_consolidation,Not Verified,36 months,10,52,12.35,291,0.0,1,105000.0,13.29,1
27268,C,RENT,debt_consolidation,Verified,60 months,0,47,16.24,182,0.0,0,42500.0,20.73,0
792,A,OWN,other,Source Verified,36 months,10,37,7.49,214,0.0,0,74000.0,19.43,1
16666,C,MORTGAGE,debt_consolidation,Verified,60 months,10,51,15.61,207,0.0,0,45000.0,12.19,1
11167,C,RENT,educational,Not Verified,36 months,0,112,12.22,218,0.0,1,60000.0,18.08,1
27488,B,MORTGAGE,credit_card,Source Verified,60 months,7,37,11.44,138,0.0,0,48000.0,23.98,1
27698,D,RENT,debt_consolidation,Source Verified,60 months,7,42,15.61,332,0.0,1,80000.0,26.67,1
10587,C,MORTGAGE,medical,Verified,36 months,10,43,14.16,280,0.0,0,50000.0,20.5,1
18444,D,MORTGAGE,debt_consolidation,Source Verified,36 months,6,41,17.57,270,0.0,2,57000.0,22.29,1
23658,B,MORTGAGE,credit_card,Verified,36 months,5,47,9.67,353,0.0,1,100588.0,5.51,1
27600,B,MORTGAGE,credit_card,Not Verified,36 months,6,45,9.67,261,0.0,1,42000.0,10.86,1
25341,C,MORTGAGE,credit_card,Verified,60 months,10,38,14.99,564,0.0,0,50000.0,7.71,1
3459,G,MORTGAGE,home_improvement,Verified,60 months,4,81,20.48,203,0.0,3,105000.0,23.43,0
28857,D,MORTGAGE,debt_consolidation,Not Verified,36 months,10,55,18.75,257,0.0,2,110000.0,19.47,1
20601,C,RENT,other,Source Verified,36 months,2,44,14.16,213,0.0,1,50000.0,6.29,1
2011,A,MORTGAGE,credit_card,Not Verified,36 months,10,46,8.9,321,0.0,2,177000.0,16.33,1
14758,A,MORTGAGE,other,Source Verified,36 months,3,92,7.14,292,0.0,1,77000.0,2.34,1
27406,C,MORTGAGE,debt_consolidation,Verified,36 months,10,43,13.98,263,0.0,2,90000.0,14.51,1
12265,B,OWN,debt_consolidation,Not Verified,36 months,3,44,11.99,101,0.0,1,35000.0,11.52,1
28764,C,RENT,debt_consolidation,Verified,36 months,3,44,15.31,198,0.0,0,32000.0,19.73,1
13869,C,MORTGAGE,credit_card,Source Verified,36 months,5,71,14.27,214,0.0,0,36900.0,24.68,1
72,B,MORTGAGE,credit_card,Verified,36 months,10,59,12.12,217,0.0,0,65000.0,18.09,0
14760,A,MORTGAGE,home_improvement,Not Verified,36 months,3,56,6.03,369,0.0,0,50000.0,11.18,1
5774,C,RENT,debt_consolidation,Verified,36 months,0,45,15.31,155,0.0,0,34150.0,12.44,1
967,A,OWN,debt_consolidation,Source Verified,36 months,5,51,9.25,201,0.0,0,97000.0,10.07,1
15241,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,50,12.99,233,0.0,0,68000.0,9.62,1
8008,D,MORTGAGE,debt_consolidation,Verified,60 months,10,49,19.52,229,0.0,0,77646.0,9.6,1
17753,B,RENT,debt_consolidation,Not Verified,36 months,2,48,9.67,209,0.0,2,65000.0,9.08,1
2241,C,RENT,debt_consolidation,Not Verified,36 months,3,61,14.33,206,0.0,1,48000.0,12.8,1
19203,B,MORTGAGE,debt_consolidation,Not Verified,36 months,2,40,9.17,315,0.0,0,145000.0,11.9,1
21228,A,MORTGAGE,debt_consolidation,Verified,36 months,0,43,6.03,178,0.0,1,125000.0,23.4,1
8131,A,RENT,credit_card,Not Verified,36 months,8,46,7.9,274,0.0,0,76000.0,10.28,1
3026,D,MORTGAGE,debt_consolidation,Not Verified,36 months,8,42,15.61,174,0.0,0,75000.0,5.25,1
24957,D,RENT,credit_card,Verified,36 months,8,74,18.25,527,0.0,2,125000.0,17.93,1
9206,A,MORTGAGE,car,Not Verified,36 months,3,42,8.39,175,0.0,0,48000.0,23.73,1
24507,D,RENT,debt_consolidation,Verified,36 months,6,38,15.61,180,0.0,0,150000.0,17.71,1
264,E,RENT,debt_consolidation,Verified,60 months,10,49,23.1,155,0.0,0,35000.0,25.65,0
6673,B,RENT,credit_card,Verified,36 months,1,48,10.99,147,0.0,0,18000.0,12.67,1
25753,B,MORTGAGE,debt_consolidation,Verified,60 months,6,64,12.12,241,0.0,0,49000.0,9.04,1
18125,C,RENT,credit_card,Verified,36 months,4,57,17.27,124,0.0,0,42000.0,11.94,1
8208,B,OWN,other,Source Verified,36 months,5,40,9.17,182,0.0,0,25000.0,17.19,1
2861,B,MORTGAGE,debt_consolidation,Verified,60 months,5,37,11.44,355,0.0,1,135000.0,23.02,1
25778,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,40,16.29,292,0.0,0,60000.0,22.6,1
21782,B,MORTGAGE,debt_consolidation,Verified,36 months,10,38,12.49,400,0.0,0,89000.0,9.26,1
20354,B,MORTGAGE,credit_card,Verified,60 months,0,55,11.14,305,0.0,1,140000.0,14.41,0
6825,A,OWN,credit_card,Verified,36 months,0,36,6.49,587,0.0,0,36897.0,21.05,1
18195,D,OWN,debt_consolidation,Source Verified,60 months,10,37,16.99,343,0.0,0,48000.0,36.58,1
24495,C,RENT,debt_consolidation,Not Verified,36 months,10,61,15.31,160,0.0,1,70000.0,22.92,1
16581,B,RENT,car,Not Verified,36 months,5,41,12.49,168,0.0,1,45000.0,2.65,1
24239,B,RENT,debt_consolidation,Not Verified,36 months,7,63,12.12,218,0.0,0,47262.0,17.24,1
10155,E,RENT,debt_consolidation,Source Verified,36 months,3,53,21.15,160,0.0,3,24305.0,26.27,1
10082,C,MORTGAGE,debt_consolidation,Verified,36 months,0,57,15.8,249,,0,35000.0,22.97,1
2783,A,MORTGAGE,home_improvement,Not Verified,36 months,4,64,7.9,218,0.0,0,58000.0,4.12,1
10590,C,MORTGAGE,credit_card,Source Verified,36 months,10,38,12.99,185,0.0,0,67000.0,18.05,1
27697,B,RENT,credit_card,Not Verified,36 months,0,58,14.09,213,0.0,0,41600.0,17.92,0
25290,A,RENT,debt_consolidation,Verified,36 months,8,41,7.12,400,0.0,1,100000.0,18.19,1
4503,C,RENT,debt_consolidation,Not Verified,36 months,7,51,17.1,163,0.0,0,42000.0,16.23,1
14578,D,MORTGAGE,credit_card,Verified,60 months,9,44,18.92,240,0.0,0,75000.0,24.46,1
3685,F,MORTGAGE,debt_consolidation,Verified,60 months,10,67,22.78,220,0.0,1,97000.0,19.58,1
15407,B,MORTGAGE,credit_card,Source Verified,36 months,8,47,11.99,216,0.0,0,38000.0,28.27,1
16085,E,MORTGAGE,debt_consolidation,Verified,60 months,10,68,20.5,267,0.0,0,66000.0,24.44,1
9050,B,RENT,debt_consolidation,Source Verified,36 months,1,43,9.67,128,0.0,1,35000.0,24.25,0
19151,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,42,7.69,304,0.0,0,55000.0,14.64,1
14345,B,RENT,debt_consolidation,Source Verified,60 months,2,37,11.67,110,0.0,0,40000.0,15.6,1
29690,C,MORTGAGE,debt_consolidation,Source Verified,60 months,8,42,14.99,288,0.0,0,69000.0,14.73,1
3203,B,RENT,debt_consolidation,Verified,36 months,3,50,12.99,151,0.0,1,48000.0,29.0,1
6459,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,54,13.11,185,0.0,0,45000.0,11.63,1
4995,B,RENT,debt_consolidation,Not Verified,36 months,5,67,9.76,211,0.0,0,55000.0,19.33,1
20676,C,MORTGAGE,home_improvement,Source Verified,60 months,3,58,15.8,207,0.0,0,52000.0,24.55,0
29996,B,RENT,debt_consolidation,Not Verified,36 months,5,48,12.99,341,0.0,0,65000.0,11.17,1
16872,D,RENT,debt_consolidation,Verified,36 months,10,47,17.57,239,0.0,0,60000.0,33.86,1
28655,C,MORTGAGE,home_improvement,Source Verified,60 months,6,63,17.27,263,0.0,2,105000.0,11.2,1
4767,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,40,18.24,362,0.0,0,57100.0,37.31,1
20891,B,MORTGAGE,debt_consolidation,Verified,36 months,6,67,13.67,403,0.0,1,108000.0,22.2,1
9170,G,RENT,debt_consolidation,Verified,60 months,10,42,25.83,522,0.0,2,40000.0,26.07,1
26786,B,MORTGAGE,credit_card,Verified,36 months,7,61,13.11,238,,0,72000.0,19.4,1
28817,C,OWN,debt_consolidation,Not Verified,36 months,10,49,16.2,303,0.0,3,54000.0,15.96,1
22983,D,MORTGAGE,debt_consolidation,Verified,60 months,7,56,18.49,218,0.0,0,58000.0,24.46,1
27231,C,RENT,debt_consolidation,Verified,36 months,6,78,15.23,253,0.0,1,92004.0,16.9,1
4087,F,MORTGAGE,home_improvement,Source Verified,60 months,6,38,23.43,177,0.0,2,79000.0,12.68,1
2766,C,RENT,debt_consolidation,Verified,36 months,10,54,16.29,237,0.0,0,73000.0,7.38,1
25768,A,MORTGAGE,debt_consolidation,Source Verified,36 months,6,52,7.9,334,0.0,0,135000.0,6.74,1
946,D,RENT,credit_card,Not Verified,36 months,10,39,15.61,407,0.0,0,86000.0,14.36,1
22361,A,OWN,credit_card,Not Verified,36 months,3,50,6.03,217,0.0,0,77325.0,15.78,1
19831,B,MORTGAGE,credit_card,Verified,36 months,10,50,11.99,269,0.0,1,35000.0,15.84,1
29734,C,MORTGAGE,debt_consolidation,Not Verified,36 months,6,61,15.8,284,0.0,3,56000.0,20.84,0
24000,A,RENT,car,Source Verified,36 months,2,63,7.9,191,0.0,0,38000.0,9.54,1
10206,F,RENT,other,Not Verified,36 months,0,55,23.63,93,0.0,3,30000.0,3.44,1
2045,C,MORTGAGE,debt_consolidation,Verified,36 months,0,45,14.64,224,0.0,2,80000.0,13.74,1
26420,F,MORTGAGE,debt_consolidation,Not Verified,60 months,8,37,23.99,196,0.0,3,53000.0,31.57,1
6121,D,RENT,credit_card,Source Verified,36 months,2,66,19.22,119,0.0,0,160000.0,1.85,1
24501,A,MORTGAGE,debt_consolidation,Not Verified,36 months,2,41,7.69,342,0.0,0,75000.0,14.9,1
3989,B,RENT,debt_consolidation,Not Verified,36 months,10,55,11.14,274,0.0,0,50000.0,14.66,1
362,B,MORTGAGE,debt_consolidation,Verified,36 months,0,36,9.49,361,0.0,3,80000.0,15.89,1
732,A,MORTGAGE,credit_card,Not Verified,36 months,6,41,6.03,139,0.0,0,70000.0,18.37,1
25245,B,MORTGAGE,debt_consolidation,Not Verified,36 months,5,44,11.99,226,0.0,0,75000.0,8.56,1
3880,F,MORTGAGE,other,Source Verified,60 months,10,38,24.08,426,0.0,0,150000.0,5.38,1
17131,B,RENT,moving,Source Verified,36 months,0,36,11.99,317,0.0,0,25000.0,4.19,1
